,Unnamed: 0,MSA,MSADSCR,NAICS3_x,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt_x,ee_atp_cnt,MinWage_Cases,MinWage_ATPAmt,MinWage_EmpAff,ChildLabor_Cases,ChildLabor_ATPAmt,ChildLabor_EmpAff,BMW_Cases,BMW_ATPAmt,BMW_EmpAff,All_AtpAmt_x,Other_Cases,Other_ATPAmt,Other_EmpAff,ESTB,EMPL_N_x,PAYR_N,NAICS3,NAICS3Desc,Severity_MinWage,Severity_AllVltns,All_AtpAmt_y,ee_violtd_cnt_y,EMPL_N_y,Severity_AllVltns_MSA,Severity_AllVltns_CA,MSA_SeverityQuotient
869,985,46700.0,"Vallejo-Fairfield, CA Metro Area",331,162,0.0,81,81,162,448845.3,81,0,0.0,0,0,0.0,0,1346535.9,0,897690.6,0,2.0,0.0,0.0,331.0,Primary Metal Manufacturing,inf,inf,25385417.79,6435,6345.0,inf,25745494.6381,inf
870,85,20940.0,"El Centro, CA Metro Area",332,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,3.0,0.0,0.0,332.0,Fabricated Metal Product Manufacturing,,,67230229.77,24337,51777.0,,31600558.1998,
871,115,23420.0,"Fresno, CA Metro Area",332,3818,0.0,3569,3569,3818,4558145.86,3569,0,0.0,0,0,0.0,0,13674437.58,0,9116291.72,0,94.0,1176.0,51822.0,332.0,Fabricated Metal Product Manufacturing,11587.1105442,41500057.5876,67230229.77,24337,51777.0,41500057.5876,31600558.1998,1.31326976331
872,292,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",332,581,0.0,498,498,581,37267.0,498,0,0.0,0,0,0.0,0,111801.0,0,74534.0,0,174.0,2983.0,148875.0,332.0,Fabricated Metal Product Manufacturing,96.9956419712,18664.7328193,67230229.77,24337,51777.0,18664.7328193,31600558.1998,0.000590645668386
873,387,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",332,7735,0.0,7225,6460,7735,4108204.7,6460,0,0.0,0,0,0.0,0,8688306.45,0,4580101.75,765,678.0,14413.0,705990.0,332.0,Fabricated Metal Product Manufacturing,3466.87712482,4355305.2176,67230229.77,24337,51777.0,4355305.2176,31600558.1998,0.137823679887
874,469,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",332,2040,0.0,1870,1870,2040,3532973.15,1870,0,0.0,0,0,0.0,0,10598919.45,0,7065946.3,0,198.0,2939.0,139933.0,332.0,Fabricated Metal Product Manufacturing,1297.99251446,6743783.38602,67230229.77,24337,51777.0,6743783.38602,31600558.1998,0.213407096905
875,582,41740.0,"San Diego-Carlsbad, CA Metro Area",332,1955,0.0,1700,1700,1955,821358.4,1700,0,0.0,0,0,0.0,0,2464075.2,0,1642716.8,0,438.0,7885.0,366926.0,332.0,Fabricated Metal Product Manufacturing,421.496512365,531252.73811,67230229.77,24337,51777.0,531252.73811,31600558.1998,0.0168114985422
876,667,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",332,44548,0.0,172,86,258,36385.74,86,0,0.0,0,0,0.0,0,109157.22,44290,72771.48,86,538.0,9552.0,532881.0,332.0,Fabricated Metal Product Manufacturing,2.32286432161,1965.56133166,67230229.77,24337,51777.0,1965.56133166,31600558.1998,6.22002092251e-05
877,749,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",332,7140,0.0,6468,6468,7140,9447300.24,6468,0,0.0,0,0,0.0,0,28205412.48,0,18758112.24,0,586.0,9707.0,499590.0,332.0,Fabricated Metal Product Manufacturing,4757.54816112,18793922.728,67230229.77,24337,51777.0,18793922.728,31600558.1998,0.594733884419
878,937,44700.0,"Stockton-Lodi, CA Metro Area",332,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,87.0,1301.0,59617.0,332.0,Fabricated Metal Product Manufacturing,0.0,0.0,67230229.77,24337,51777.0,0.0,31600558.1998,0.0
879,986,46700.0,"Vallejo-Fairfield, CA Metro Area",332,2835,0.0,2835,2835,2835,1126040.13,2835,0,0.0,0,0,0.0,0,3378120.39,0,2252080.26,0,48.0,1821.0,112395.0,332.0,Fabricated Metal Product Manufacturing,4413.63261944,5259182.48526,67230229.77,24337,51777.0,5259182.48526,31600558.1998,0.166426885626
880,88,20940.0,"El Centro, CA Metro Area",441,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,53.0,763.0,27475.0,441.0,Motor Vehicle and Parts Dealers,0.0,0.0,49298629.26,22156,98202.0,0.0,11122588.439,0.0
881,118,23420.0,"Fresno, CA Metro Area",441,166,0.0,83,83,166,338395.15,83,0,0.0,0,0,0.0,0,1015185.45,0,676790.3,0,314.0,4588.0,179485.0,441.0,Motor Vehicle and Parts Dealers,3.00305143854,18365.3863012,49298629.26,22156,98202.0,18365.3863012,11122588.439,0.00165117916589
882,153,25260.0,"Hanford-Corcoran, CA Metro Area",441,201,0.0,201,201,201,329071.84,201,0,0.0,0,0,0.0,0,987215.52,0,658143.68,0,42.0,522.0,20391.0,441.0,Motor Vehicle and Parts Dealers,77.3965517241,380134.711724,49298629.26,22156,98202.0,380134.711724,11122588.439,0.0341768207832
883,230,33700.0,"Modesto, CA Metro Area",441,400,352000.0,320,0,400,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,320,173.0,2593.0,107851.0,441.0,Motor Vehicle and Parts Dealers,0.0,0.0,49298629.26,22156,98202.0,0.0,11122588.439,0.0
884,300,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",441,1245,328680.0,747,581,830,866115.79,498,249,328680.0,166,0,0.0,0,3163310.11,166,2625874.32,83,251.0,5153.0,241996.0,441.0,Motor Vehicle and Parts Dealers,80.2134678828,458566.398636,49298629.26,22156,98202.0,458566.398636,11122588.439,0.0412283886212
885,396,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",441,5100,0.0,3145,3060,4165,4762570.4,2975,0,0.0,0,0,0.0,0,11854156.95,935,7091586.55,170,1178.0,20751.0,922423.0,441.0,Motor Vehicle and Parts Dealers,597.121825454,1796603.71104,49298629.26,22156,98202.0,1796603.71104,11122588.439,0.161527482644
886,477,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",441,85,0.0,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,85,0.0,85,694.0,12211.0,555395.0,441.0,Motor Vehicle and Parts Dealers,0.0,0.0,49298629.26,22156,98202.0,0.0,11122588.439,0.0
887,535,41500.0,"Salinas, CA Metro Area",441,2106,0.0,2106,486,2106,333326.34,486,0,0.0,0,0,0.0,0,999979.02,0,666652.68,1620,133.0,1926.0,84819.0,441.0,Motor Vehicle and Parts Dealers,531.420560748,1093435.00318,49298629.26,22156,98202.0,1093435.00318,11122588.439,0.0983076025133
888,591,41740.0,"San Diego-Carlsbad, CA Metro Area",441,340,0.0,340,255,340,52049.75,255,0,0.0,0,0,0.0,0,156149.25,0,104099.5,85,914.0,16585.0,742031.0,441.0,Motor Vehicle and Parts Dealers,5.22761531504,3201.13023817,49298629.26,22156,98202.0,3201.13023817,11122588.439,0.000287804431111
889,676,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",441,8514,1702800.0,7740,6020,8256,4231800.28,5934,0,0.0,0,0,0.0,0,14047917.68,258,9816117.4,1806,911.0,18331.0,1008623.0,441.0,Motor Vehicle and Parts Dealers,2672.58218319,5931530.34986,49298629.26,22156,98202.0,5931530.34986,11122588.439,0.533286867746
890,758,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",441,8568,1060290.0,7224,6132,7980,5902895.88,6048,168,228690.0,168,0,0.0,0,17074715.28,420,11400509.4,1008,400.0,7912.0,420244.0,441.0,Motor Vehicle and Parts Dealers,6099.97977755,15589957.4296,49298629.26,22156,98202.0,15589957.4296,11122588.439,1.4016483227
891,816,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",441,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,97.0,1292.0,60191.0,441.0,Motor Vehicle and Parts Dealers,0.0,0.0,49298629.26,22156,98202.0,0.0,11122588.439,0.0
892,942,44700.0,"Stockton-Lodi, CA Metro Area",441,336,0.0,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,336,0.0,84,226.0,3174.0,132723.0,441.0,Motor Vehicle and Parts Dealers,0.0,0.0,49298629.26,22156,98202.0,0.0,11122588.439,0.0
893,992,46700.0,"Vallejo-Fairfield, CA Metro Area",441,0,0.0,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,81,129.0,2401.0,109892.0,441.0,Motor Vehicle and Parts Dealers,0.0,0.0,49298629.26,22156,98202.0,0.0,11122588.439,0.0
894,101,23420.0,"Fresno, CA Metro Area",92,1577,0.0,1577,1577,1577,3978920.4,1577,0,0.0,0,0,0.0,0,5968380.6,0,1989460.2,0,,,,,,,,13697744.9,4196,,,,
895,188,32900.0,"Merced, CA Metro Area",92,146,0.0,73,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,146,0.0,73,,,,,,,,13697744.9,4196,,,,
896,212,33700.0,"Modesto, CA Metro Area",92,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,,,,,,,,13697744.9,4196,,,,
897,361,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",92,170,0.0,85,85,170,530167.95,85,0,0.0,0,0,0.0,0,1590503.85,0,1060335.9,0,,,,,,,,13697744.9,4196,,,,
898,448,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",92,340,0.0,510,255,0,0.0,0,85,0.0,85,255,369.75,255,369.75,0,0.0,170,,,,,,,,13697744.9,4196,,,,
899,522,41500.0,"Salinas, CA Metro Area",92,162,0.0,81,81,162,310268.88,81,0,0.0,0,0,0.0,0,930806.64,0,620537.76,0,,,,,,,,13697744.9,4196,,,,
900,560,41740.0,"San Diego-Carlsbad, CA Metro Area",92,1530,0.0,1530,1530,85,291747.2,85,0,0.0,0,1445,5570.9,1445,880812.5,0,583494.4,0,,,,,,,,13697744.9,4196,,,,
901,640,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",92,430,0.0,258,172,258,1442290.52,172,0,0.0,0,0,0.0,0,4326871.56,172,2884581.04,86,,,,,,,,13697744.9,4196,,,,
902,733,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",92,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,,,,,,,,13697744.9,4196,,,,
903,874,42220.0,"Santa Rosa, CA Metro Area",92,82,0.0,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,82,0.0,82,,,,,,,,13697744.9,4196,,,,
904,108,23420.0,"Fresno, CA Metro Area",213,249,0.0,83,83,249,44737.83,83,0,0.0,0,0,0.0,0,93096.12,0,48358.29,0,6.0,0.0,0.0,213.0,Support Activities for Mining,inf,inf,11805681.51,14186,129.0,inf,1298258898.46,inf
905,457,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",213,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,16.0,129.0,6515.0,213.0,Support Activities for Mining,0.0,0.0,11805681.51,14186,129.0,0.0,1298258898.46,0.0
906,567,41740.0,"San Diego-Carlsbad, CA Metro Area",213,170,0.0,85,85,170,303184.8,85,0,0.0,0,0,0.0,0,708168.15,0,404983.35,0,10.0,0.0,2448.0,213.0,Support Activities for Mining,inf,inf,11805681.51,14186,129.0,inf,1298258898.46,inf
907,650,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",213,14104,0.0,14018,13502,14104,3668139.08,13502,0,0.0,0,0,0.0,0,11004417.24,0,7336278.16,516,12.0,0.0,0.0,213.0,Support Activities for Mining,inf,inf,11805681.51,14186,129.0,inf,1298258898.46,inf
908,128,23420.0,"Fresno, CA Metro Area",511,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,24.0,593.0,29207.0,511.0,Publishing Industries (except Internet),0.0,0.0,59994460.88,8418,85782.0,0.0,5887404.95311,0.0
909,610,41740.0,"San Diego-Carlsbad, CA Metro Area",511,255,0.0,170,170,255,494632.0,170,0,0.0,0,0,0.0,0,741948.0,0,247316.0,0,335.0,12047.0,1256939.0,511.0,Publishing Industries (except Internet),3.59840624222,10469.9228024,59994460.88,8418,85782.0,10469.9228024,5887404.95311,0.00177835954648
910,697,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",511,6794,43000.0,2408,1548,2322,5941284.2,1204,0,0.0,0,0,0.0,0,16371465.68,4472,10430181.48,1204,844.0,41939.0,6615731.0,511.0,Publishing Industries (except Internet),66.6608169007,939995.931172,59994460.88,8418,85782.0,939995.931172,5887404.95311,0.159662183706
911,776,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",511,1176,0.0,756,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1176,0.0,756,402.0,30312.0,5483659.0,511.0,Publishing Industries (except Internet),0.0,0.0,59994460.88,8418,85782.0,0.0,5887404.95311,0.0
912,901,42220.0,"Santa Rosa, CA Metro Area",511,5248,0.0,5084,5084,5248,14293682.4,5084,0,0.0,0,0,0.0,0,42881047.2,0,28587364.8,0,51.0,891.0,53134.0,511.0,Publishing Industries (except Internet),29944.8170595,244677041.487,59994460.88,8418,85782.0,244677041.487,5887404.95311,41.5594040898
913,173,31460.0,"Madera, CA Metro Area",339,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,6.0,0.0,0.0,339.0,Miscellaneous Manufacturing,,,50924016.27,21388,34964.0,,31150979.8645,
914,297,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",339,747,0.0,747,664,747,88166.75,664,0,0.0,0,0,0.0,0,207075.87,0,118909.12,83,99.0,1056.0,52444.0,339.0,Miscellaneous Manufacturing,469.704545455,146482.646676,50924016.27,21388,34964.0,146482.646676,31150979.8645,0.0047023447517
915,392,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",339,4080,0.0,2040,2040,4080,3426372.95,2040,0,0.0,0,0,0.0,0,7054830.0,0,3628457.05,0,317.0,7720.0,362015.0,339.0,Miscellaneous Manufacturing,1078.13471503,1864229.68912,50924016.27,21388,34964.0,1864229.68912,31150979.8645,0.0598449775008
916,474,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",339,425,0.0,170,170,425,530277.6,170,0,0.0,0,0,0.0,0,1512037.8,0,981760.2,0,174.0,1990.0,92278.0,339.0,Miscellaneous Manufacturing,36.3065326633,129169.058291,50924016.27,21388,34964.0,129169.058291,31150979.8645,0.00414654880371
917,588,41740.0,"San Diego-Carlsbad, CA Metro Area",339,255,0.0,85,85,0,0.0,0,0,0.0,0,0,0.0,0,669800.0,255,669800.0,85,376.0,10792.0,772909.0,339.0,Miscellaneous Manufacturing,0.0,5275.4818384,50924016.27,21388,34964.0,5275.4818384,31150979.8645,0.000169352035196
918,672,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",339,20812,851400.0,13416,13072,13846,15565566.56,12986,172,0.0,86,0,0.0,0,37350925.74,6794,21785359.18,344,452.0,7004.0,595026.0,339.0,Miscellaneous Manufacturing,25671.6384923,71544834.3415,50924016.27,21388,34964.0,71544834.3415,31150979.8645,2.29671216291
919,754,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",339,168,0.0,0,0,168,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,241.0,5279.0,644372.0,339.0,Miscellaneous Manufacturing,0.0,0.0,50924016.27,21388,34964.0,0.0,31150979.8645,0.0
920,887,42220.0,"Santa Rosa, CA Metro Area",339,4510,0.0,4510,4510,0,0.0,0,0,0.0,0,4510,913826.86,4510,913826.86,0,0.0,0,74.0,682.0,32803.0,339.0,Miscellaneous Manufacturing,0.0,6043048.59032,50924016.27,21388,34964.0,6043048.59032,31150979.8645,0.193992247326
921,939,44700.0,"Stockton-Lodi, CA Metro Area",339,420,0.0,420,420,420,1071840.0,420,0,0.0,0,0,0.0,0,3215520.0,0,2143680.0,0,39.0,441.0,18773.0,339.0,Miscellaneous Manufacturing,400.0,3062400.0,50924016.27,21388,34964.0,3062400.0,31150979.8645,0.0983083040508
922,989,46700.0,"Vallejo-Fairfield, CA Metro Area",339,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,25.0,0.0,0.0,339.0,Miscellaneous Manufacturing,,,50924016.27,21388,34964.0,,31150979.8645,
923,197,32900.0,"Merced, CA Metro Area",327,438,0.0,292,292,146,0.0,0,0,0.0,0,0,0.0,0,1746692.9,292,1746692.9,292,6.0,143.0,4855.0,327.0,Nonmetallic Mineral Product Manufacturing,0.0,3566673.61399,46658868.89,10486,14566.0,3566673.61399,33589516.6264,0.106184130413
924,259,34900.0,"Napa, CA Metro Area",327,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,7.0,0.0,0.0,327.0,Nonmetallic Mineral Product Manufacturing,,,46658868.89,10486,14566.0,,33589516.6264,
925,290,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",327,2241,0.0,2241,2241,2241,2490000.0,2241,0,0.0,0,0,0.0,0,7470000.0,0,4980000.0,0,28.0,934.0,47210.0,327.0,Nonmetallic Mineral Product Manufacturing,5376.96038544,17923201.2848,46658868.89,10486,14566.0,17923201.2848,33589516.6264,0.533595094092
926,385,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",327,7310,0.0,6885,6800,7310,10849961.85,6800,0,0.0,0,0,0.0,0,32427261.15,0,21577299.3,85,159.0,5548.0,271903.0,327.0,Nonmetallic Mineral Product Manufacturing,8959.62509012,40241833.6369,46658868.89,10486,14566.0,40241833.6369,33589516.6264,1.19804741713
927,468,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",327,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,55.0,1636.0,70430.0,327.0,Nonmetallic Mineral Product Manufacturing,0.0,0.0,46658868.89,10486,14566.0,0.0,33589516.6264,0.0
928,665,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",327,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,135.0,3122.0,179047.0,327.0,Nonmetallic Mineral Product Manufacturing,0.0,0.0,46658868.89,10486,14566.0,0.0,33589516.6264,0.0
929,748,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",327,336,0.0,336,252,336,970116.0,252,0,0.0,0,0,0.0,0,2800728.0,0,1830612.0,84,62.0,1320.0,87458.0,327.0,Nonmetallic Mineral Product Manufacturing,64.1454545455,712912.581818,46658868.89,10486,14566.0,712912.581818,33589516.6264,0.0212242584419
930,936,44700.0,"Stockton-Lodi, CA Metro Area",327,0,0.0,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,84,32.0,1390.0,70335.0,327.0,Nonmetallic Mineral Product Manufacturing,0.0,0.0,46658868.89,10486,14566.0,0.0,33589516.6264,0.0
931,984,46700.0,"Vallejo-Fairfield, CA Metro Area",327,729,0.0,648,648,729,738062.28,648,0,0.0,0,0,0.0,0,2214186.84,0,1476124.56,0,20.0,473.0,22689.0,327.0,Nonmetallic Mineral Product Manufacturing,998.714587738,3033389.15924,46658868.89,10486,14566.0,3033389.15924,33589516.6264,0.0903076157057
932,198,32900.0,"Merced, CA Metro Area",337,2044,0.0,1898,1898,2044,391600.47,1898,0,0.0,0,0,0.0,0,1174801.41,0,783200.94,0,4.0,0.0,0.0,337.0,Furniture and Related Product Manufacturing,inf,inf,65222509.13,18893,10795.0,inf,114149964.335,inf
933,296,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",337,996,0.0,996,996,996,1294193.27,996,0,0.0,0,0,0.0,0,3882579.81,0,2588386.54,0,29.0,386.0,14518.0,337.0,Furniture and Related Product Manufacturing,2569.98963731,10018262.9294,65222509.13,18893,10795.0,10018262.9294,114149964.335,0.087764047828
934,391,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",337,7225,977500.0,6205,2890,6800,4059867.75,2890,425,510000.0,85,0,0.0,0,7842206.25,0,4251538.5,3230,164.0,5572.0,215489.0,337.0,Furniture and Related Product Manufacturing,3526.92031587,8733110.15457,65222509.13,18893,10795.0,8733110.15457,114149964.335,0.0765055881136
935,473,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",337,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,80.0,0.0,0.0,337.0,Furniture and Related Product Manufacturing,,,65222509.13,18893,10795.0,,114149964.335,
936,587,41740.0,"San Diego-Carlsbad, CA Metro Area",337,2975,0.0,2465,2465,2465,3107329.7,2125,0,0.0,0,0,0.0,0,9957792.5,510,6850462.8,340,151.0,1353.0,53861.0,337.0,Furniture and Related Product Manufacturing,3871.48928307,18141876.2103,65222509.13,18893,10795.0,18141876.2103,114149964.335,0.158930196045
937,671,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",337,2322,0.0,1892,1892,2322,1284235.42,1892,0,0.0,0,0,0.0,0,3665656.26,0,2381420.84,0,207.0,2458.0,122227.0,337.0,Furniture and Related Product Manufacturing,1787.31651749,2821571.05123,65222509.13,18893,10795.0,2821571.05123,114149964.335,0.0247181071643
938,753,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",337,84,0.0,0,0,84,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,71.0,948.0,39171.0,337.0,Furniture and Related Product Manufacturing,0.0,0.0,65222509.13,18893,10795.0,0.0,114149964.335,0.0
939,815,42020.0,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",337,2988,0.0,2988,2988,2988,3226068.9,2988,0,0.0,0,0,0.0,0,9678206.7,0,6452137.8,0,18.0,67.0,2367.0,337.0,Furniture and Related Product Manufacturing,133255.880597,431619128.651,65222509.13,18893,10795.0,431619128.651,114149964.335,3.78115868162
940,1026,47300.0,"Visalia-Porterville, CA Metro Area",337,2528,754292.0,2449,2449,2528,9673755.4,2449,0,0.0,0,0,0.0,0,29021266.2,0,19347510.8,0,5.0,11.0,212.0,337.0,Furniture and Related Product Manufacturing,562824.727273,6461189174.89,65222509.13,18893,10795.0,6461189174.89,114149964.335,56.6026385777
941,223,33700.0,"Modesto, CA Metro Area",321,1120,0.0,480,480,0,0.0,0,0,0.0,0,0,0.0,0,4937135.2,1120,4937135.2,480,22.0,472.0,16274.0,321.0,Wood Product Manufacturing,0.0,5020815.45763,148743528.07,46557,5942.0,5020815.45763,1165441339.0,0.00430808080132
942,284,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",321,996,0.0,996,996,996,1030264.89,996,0,0.0,0,0,0.0,0,3090794.67,0,2060529.78,0,11.0,0.0,0.0,321.0,Wood Product Manufacturing,inf,inf,148743528.07,46557,5942.0,inf,1165441339.0,inf
943,380,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",321,50490,3625462.5,41055,32640,49215,49163935.4,32640,1275,631125.0,510,0,0.0,0,138415718.7,0,88620658.3,8415,125.0,3565.0,123444.0,321.0,Wood Product Manufacturing,450596.802244,1594013276.64,148743528.07,46557,5942.0,1594013276.64,1165441339.0,1.36773359868
944,577,41740.0,"San Diego-Carlsbad, CA Metro Area",321,85,0.0,0,0,85,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,39.0,325.0,16956.0,321.0,Wood Product Manufacturing,0.0,0.0,148743528.07,46557,5942.0,0.0,1165441339.0,0.0
945,659,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",321,4300,0.0,3354,3010,4300,485365.94,3010,0,0.0,0,0,0.0,0,1456097.82,0,970731.88,344,76.0,732.0,27443.0,321.0,Wood Product Manufacturing,17681.6939891,6671792.47033,148743528.07,46557,5942.0,6671792.47033,1165441339.0,0.00572469179447
946,933,44700.0,"Stockton-Lodi, CA Metro Area",321,756,0.0,672,672,756,281260.56,672,0,0.0,0,0,0.0,0,843781.68,0,562521.12,0,25.0,848.0,32169.0,321.0,Wood Product Manufacturing,599.094339623,668657.180377,148743528.07,46557,5942.0,668657.180377,1165441339.0,0.000573737311351
947,224,33700.0,"Modesto, CA Metro Area",322,0,0.0,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,80,6.0,736.0,41466.0,322.0,Paper Manufacturing,0.0,0.0,5833258.83,5439,5979.0,0.0,5306421.60501,0.0
948,285,37100.0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",322,332,0.0,332,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,332,0.0,332,12.0,0.0,0.0,322.0,Paper Manufacturing,,,5833258.83,5439,5979.0,,5306421.60501,
949,381,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",322,4080,0.0,3655,3485,3570,1379906.15,3485,0,0.0,0,0,0.0,0,4139718.45,510,2759812.3,170,49.0,1974.0,97897.0,322.0,Paper Manufacturing,6302.65957447,7664980.21011,5833258.83,5439,5979.0,7664980.21011,5306421.60501,1.44447252417
950,465,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",322,0,0.0,170,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,170,13.0,804.0,45320.0,322.0,Paper Manufacturing,0.0,0.0,5833258.83,5439,5979.0,0.0,5306421.60501,0.0
951,660,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",322,1118,0.0,1118,946,1032,1129026.92,946,0,0.0,0,0,0.0,0,1693540.38,86,564513.46,172,38.0,1543.0,85481.0,322.0,Paper Manufacturing,632.710304601,1227075.92018,5833258.83,5439,5979.0,1227075.92018,5306421.60501,0.231243578351
952,934,44700.0,"Stockton-Lodi, CA Metro Area",322,0,0.0,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,84,12.0,922.0,43498.0,322.0,Paper Manufacturing,0.0,0.0,5833258.83,5439,5979.0,0.0,5306421.60501,0.0
953,237,33700.0,"Modesto, CA Metro Area",493,0,0.0,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,80,24.0,1578.0,86754.0,493.0,Warehousing and Storage,0.0,0.0,10881857.41,3907,43491.0,0.0,977568.161249,0.0
954,416,40140.0,"Riverside-San Bernardino-Ontario, CA Metro Area",493,1360,0.0,340,340,340,703649.55,340,0,0.0,0,0,0.0,0,6948771.25,1020,6245121.7,0,394.0,28398.0,1203758.0,493.0,Warehousing and Storage,4.07070920487,83195.3737939,10881857.41,3907,43491.0,83195.3737939,977568.161249,0.0851044224759
955,495,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",493,255,0.0,340,0,255,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,340,130.0,5241.0,248107.0,493.0,Warehousing and Storage,0.0,0.0,10881857.41,3907,43491.0,0.0,977568.161249,0.0
956,609,41740.0,"San Diego-Carlsbad, CA Metro Area",493,3995,0.0,2975,0,3995,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,2975,87.0,1780.0,85943.0,493.0,Warehousing and Storage,0.0,0.0,10881857.41,3907,43491.0,0.0,977568.161249,0.0
957,696,41860.0,"San Francisco-Oakland-Hayward, CA Metro Area",493,258,0.0,172,172,258,1311028.72,172,0,0.0,0,0,0.0,0,3933086.16,0,2622057.44,0,153.0,2981.0,139971.0,493.0,Warehousing and Storage,14.8862797719,226934.189708,10881857.41,3907,43491.0,226934.189708,977568.161249,0.23214155156
